time,latitude,longitude,depth,mag,days_since_start,is_mainshock
2019-07-09 23:49:29.760000+00:00,35.7693333,-117.583,10.42,1.79,5.316509143518519,False
2019-07-09 23:49:38.810000+00:00,35.9605,-117.6975,6.64,2.09,5.316613888888889,False
2019-07-09 23:50:31.030000+00:00,35.6461667,-117.4505,2.2,1.72,5.317218287037036,False
2019-07-09 23:51:49.120000+00:00,35.887,-117.7206667,2.85,2.04,5.318122106481481,False
2019-07-09 23:52:13.310000+00:00,35.721,-117.5731667,9.46,2.71,5.318402083333333,False
2019-07-09 23:53:09.320000+00:00,35.8766667,-117.7023333,6.13,1.59,5.319050347222222,False
2019-07-09 23:55:30.330000+00:00,35.7285,-117.3646667,9.42,1.63,5.320682407407408,False
2019-07-09 23:58:14.570000+00:00,35.9211667,-117.712,2.54,1.56,5.322583333333333,False
2019-07-10 00:00:06.420000+00:00,35.6516667,-117.469,8.15,1.8,5.323877893518518,False
2019-07-10 00:00:38.110000+00:00,36.0336667,-117.8588333,1.92,1.7,5.324244675925926,False
2019-07-10 00:02:31.940000+00:00,35.7176667,-117.5756667,2.48,1.79,5.325562152777778,False
2019-07-10 00:07:08.390000+00:00,36.027,-117.8441667,1.99,1.87,5.328761805555556,False
2019-07-10 00:13:04.200000+00:00,35.9113333,-117.6918333,2.59,2.39,5.332879976851852,False
2019-07-10 00:14:01.390000+00:00,35.6961667,-117.5265,2.55,1.51,5.333541898148148,False
2019-07-10 00:16:21.580000+00:00,35.3478333,-117.9361667,-0.36,1.62,5.335164467592593,False
2019-07-10 00:16:30.510000+00:00,35.3555,-117.94,-0.03,2.35,5.335267824074074,False
2019-07-10 00:18:29+00:00,35.6853333,-117.4656667,0.79,2.14,5.336639236111111,False
2019-07-10 00:19:05.200000+00:00,35.6851667,-117.4656667,0.43,1.66,5.337058217592593,False
2019-07-10 00:21:22.450000+00:00,35.8761667,-117.6771667,2.77,2.66,5.33864675925926,False
2019-07-10 00:22:25.230000+00:00,35.9103333,-117.7141667,1.67,1.54,5.339373379629629,False
2019-07-10 00:22:44.150000+00:00,35.6563333,-117.4935,11.5,2.02,5.339592361111111,False
2019-07-10 00:24:18.510000+00:00,36.0593333,-117.8496667,1.81,2.49,5.340684490740741,False
2019-07-10 00:27:01.920000+00:00,35.7225,-117.5491667,1.64,1.9,5.342575810185185,False
2019-07-10 00:37:51.370000+00:00,35.683,-117.5206667,9.16,2.52,5.350092592592593,False
2019-07-10 00:38:44.010000+00:00,35.8963333,-117.7303333,7.36,2.24,5.350701851851852,False
2019-07-10 00:39:59.280000+00:00,35.6446667,-117.4455,2.74,1.59,5.351573032407407,False
2019-07-10 00:40:50.650000+00:00,35.3505,-117.9388333,0.66,2.24,5.352167592592593,False
2019-07-10 00:44:35.930000+00:00,35.5356667,-117.3676667,8.89,1.83,5.354775,False
2019-07-10 00:45:40.300000+00:00,35.9323333,-117.693,1.83,1.58,5.355520023148148,False
2019-07-10 00:48:00.010000+00:00,36.0758333,-117.8445,1.83,2.24,5.357137037037037,False
2019-07-10 00:48:17.580000+00:00,36.0571667,-117.8471667,1.69,4.07,5.357340393518519,False
2019-07-10 00:48:56.260000+00:00,35.7656667,-117.5911667,7.46,2.04,5.357788078703704,False
2019-07-10 00:51:53.090000+00:00,36.0571667,-117.8618333,-0.21,1.82,5.359834722222222,False
2019-07-10 00:52:49.840000+00:00,36.0555,-117.8461667,1.88,1.86,5.360491550925926,False
2019-07-10 00:53:25.750000+00:00,36.0545,-117.8558333,1.91,2.71,5.360907175925926,False
2019-07-10 00:54:06.220000+00:00,35.681,-117.5193333,3.74,2.11,5.361375578703703,False
2019-07-10 00:54:54.380000+00:00,35.9126667,-117.6555,2.94,1.6,5.361932986111111,False
2019-07-10 00:57:36.190000+00:00,35.8915,-117.715,6.49,1.64,5.3638057870370375,False
2019-07-10 00:58:38.320000+00:00,36.0591667,-117.8468333,2.03,2.88,5.364524884259259,False
2019-07-10 01:02:28.820000+00:00,36.0495,-117.8635,1.74,1.78,5.3671927083333335,False
2019-07-10 01:05:01.250000+00:00,36.0705,-117.8833333,1.33,1.61,5.368956944444444,False
2019-07-10 01:07:14.940000+00:00,35.8221664,-117.629837,6.61,1.59,5.370504282407407,False
2019-07-10 01:07:20.110000+00:00,35.8871667,-117.359,6.81,2.0,5.3705641203703705,False
2019-07-10 01:08:01.830000+00:00,35.6278333,-117.4358333,8.87,2.22,5.371046990740741,False
2019-07-10 01:14:10.760000+00:00,35.828,-117.6591667,6.98,1.82,5.375317013888889,False
2019-07-10 01:15:10.170000+00:00,36.0548333,-117.8448333,1.92,1.79,5.376004629629629,False
2019-07-10 01:16:42.230000+00:00,35.6308333,-117.4501667,1.68,2.47,5.377070138888889,False
2019-07-10 01:28:46.040000+00:00,35.9866667,-117.3781667,1.76,1.6,5.385447569444445,False
2019-07-10 01:33:20.980000+00:00,35.636,-117.477,7.5,1.81,5.388629745370371,False
2019-07-10 01:33:21.150000+00:00,35.646,-117.4996667,5.5,1.83,5.3886317129629635,False
2019-07-10 01:34:01.710000+00:00,35.56,-117.3976667,2.49,1.72,5.389101157407408,False
2019-07-10 01:34:10.340000+00:00,35.591,-117.5878333,4.87,1.7,5.3892010416666665,False
2019-07-10 01:34:38.660000+00:00,35.9235,-117.6535,2.79,2.04,5.389528819444444,False
2019-07-10 01:39:02.400000+00:00,36.0488333,-117.4478333,17.46,1.81,5.392581365740741,False
2019-07-10 01:40:15.100000+00:00,35.6781667,-117.5068333,3.01,2.13,5.393422800925926,False
2019-07-10 01:43:02.630000+00:00,35.9015,-117.6901667,2.4,3.96,5.395361805555556,False
2019-07-10 01:44:40.560000+00:00,35.907,-117.6873333,2.24,2.36,5.39649525462963,False
2019-07-10 01:44:54.890000+00:00,35.9065,-117.687,2.82,2.56,5.396661111111111,False
2019-07-10 01:45:48.220000+00:00,35.9148333,-117.6823333,2.02,1.94,5.397278356481481,False
2019-07-10 01:47:18.760000+00:00,35.9071667,-117.6893333,2.55,2.93,5.3983262731481485,False
2019-07-10 01:49:14.620000+00:00,35.8205,-117.4765,5.23,1.52,5.39966724537037,False
2019-07-10 01:50:11.780000+00:00,35.6356667,-117.5808333,10.95,1.77,5.400328819444444,False
2019-07-10 01:50:44.240000+00:00,35.9018333,-117.689,2.6,1.56,5.400704513888889,False
2019-07-10 01:55:17.160000+00:00,35.526,-117.3751667,6.23,1.72,5.4038633101851845,False
2019-07-10 01:58:51.600000+00:00,36.043,-117.716,0.17,2.35,5.406345254629629,False
2019-07-10 01:58:59.180000+00:00,35.3468333,-117.9323333,1.96,2.88,5.406432986111111,False
2019-07-10 02:01:23.930000+00:00,35.6851667,-117.4888333,2.14,1.68,5.408108333333334,False
2019-07-10 02:02:56.660000+00:00,35.6428333,-117.4435,7.11,1.6,5.409181597222222,False
2019-07-10 02:05:03.460000+00:00,36.03,-117.8458333,2.19,1.62,5.410649189814815,False
2019-07-10 02:05:38.520000+00:00,35.7686667,-117.5768333,12.03,1.67,5.411054976851852,False
2019-07-10 02:07:06.680000+00:00,35.3555,-117.9373333,-0.03,1.61,5.412075347222222,False
2019-07-10 02:11:16.980000+00:00,35.7376667,-117.5623333,1.17,1.64,5.414972337962963,False
2019-07-10 02:12:10.750000+00:00,35.7676667,-117.5701667,6.99,1.75,5.415594675925926,False
2019-07-10 02:12:36.060000+00:00,35.673,-117.532,10.15,1.72,5.415887615740741,False
2019-07-10 02:12:51.970000+00:00,36.0586667,-117.8501667,3.28,1.76,5.416071759259259,False
2019-07-10 02:13:00.190000+00:00,35.7688333,-117.5931667,10.89,1.67,5.416166898148148,False
2019-07-10 02:14:46.100000+00:00,35.999,-117.8816667,1.13,1.58,5.417392708333333,False
2019-07-10 02:15:18.580000+00:00,35.755,-117.4076667,16.61,2.07,5.41776863425926,False
2019-07-10 02:15:18.680000+00:00,35.9175,-117.7155,4.34,1.53,5.417769791666666,False
2019-07-10 02:15:37.920000+00:00,35.6841667,-117.49,5.97,1.72,5.417992476851852,False
2019-07-10 02:16:27.850000+00:00,35.683,-117.5296667,4.63,1.7,5.41857037037037,False
2019-07-10 02:19:14.310000+00:00,35.6196667,-117.4926667,3.22,1.95,5.420496990740741,False
2019-07-10 02:20:08.950000+00:00,35.658,-117.518,14.39,1.68,5.421129398148149,False
2019-07-10 02:24:19.860000+00:00,35.7531667,-117.5783333,2.89,1.93,5.424033449074074,False
2019-07-10 02:33:05.830000+00:00,36.0628333,-117.8598333,1.39,1.88,5.4301210648148155,False
2019-07-10 02:33:43.790000+00:00,35.687,-117.5246667,9.29,2.59,5.430560416666666,False
2019-07-10 02:33:45.400000+00:00,35.8445,-117.6688333,10.74,2.38,5.430579050925926,False
2019-07-10 02:39:30.690000+00:00,35.6731667,-117.5361667,8.03,2.17,5.434575462962963,False
2019-07-10 02:41:20.050000+00:00,35.7851667,-117.6075,6.74,1.5,5.435841203703704,False
2019-07-10 02:44:18.880000+00:00,35.796,-117.6078333,3.38,1.75,5.437910995370371,False
2019-07-10 02:45:13.180000+00:00,35.9046667,-117.6878333,1.6,2.43,5.438539467592593,False
2019-07-10 02:45:57.870000+00:00,35.6323333,-117.7023333,8.4,1.9,5.439056712962963,False
2019-07-10 02:46:12.510000+00:00,35.8416672,-117.6601639,3.99,1.58,5.439226157407408,False
2019-07-10 02:46:50.150000+00:00,35.9061667,-117.683,2.39,1.53,5.439661805555556,False
2019-07-10 02:47:21.240000+00:00,35.8756667,-117.6958333,1.68,1.88,5.440021643518518,False
2019-07-10 02:48:33.160000+00:00,36.0568333,-117.843,1.79,1.77,5.4408540509259256,False
2019-07-10 02:48:52.560000+00:00,35.5893333,-117.3646667,3.24,1.59,5.441078587962963,False
2019-07-10 02:49:22.720000+00:00,35.7241667,-117.5313333,1.97,1.59,5.441427662037037,False
2019-07-10 02:57:56.670000+00:00,35.6735,-117.5558333,0.42,1.95,5.447376157407407,False
2019-07-10 02:58:58.090000+00:00,35.9088333,-117.7251667,7.2,2.09,5.448087037037037,False
2019-07-10 03:01:14.620000+00:00,35.6788333,-117.4801667,6.49,2.11,5.44966724537037,False
2019-07-10 03:01:37.970000+00:00,35.7756667,-117.6098333,9.4,1.88,5.4499375,False
2019-07-10 03:02:05.530000+00:00,35.8158333,-117.5853333,14.75,1.65,5.450256481481481,False
2019-07-10 03:02:25.430000+00:00,35.8438333,-117.6196667,10.85,1.51,5.450486805555555,False
2019-07-10 03:04:49.680000+00:00,35.8258333,-117.6638333,5.68,1.52,5.45215636574074,False
2019-07-10 03:06:29.910000+00:00,35.8278333,-117.6673333,5.18,2.21,5.453316435185185,False
2019-07-10 03:07:22.930000+00:00,35.6556667,-117.5156667,1.78,1.59,5.453930092592593,False
2019-07-10 03:08:52.700000+00:00,35.5796667,-117.4055,2.77,2.05,5.4549690972222225,False
2019-07-10 03:09:25.160000+00:00,35.6828333,-117.4688333,7.27,1.92,5.455344791666667,False
2019-07-10 03:10:57.540000+00:00,35.348,-117.935,0.54,2.23,5.45641400462963,False
2019-07-10 03:15:27.520000+00:00,36.0673333,-117.3826667,-0.01,1.97,5.459538773148148,False
2019-07-10 03:17:46.070000+00:00,36.177166,-117.8426666,25.25,1.66,5.461142361111111,False
2019-07-10 03:24:15.980000+00:00,35.7133331,-117.504837,3.1,1.68,5.465655208333333,False
2019-07-10 03:34:46.500000+00:00,35.9071655,-117.7003326,3.99,1.91,5.472952893518519,False
2019-07-10 03:40:09.280000+00:00,35.6516667,-117.4213333,1.86,1.76,5.4766887731481475,False
2019-07-10 03:40:20.330000+00:00,35.908,-117.6963333,5.01,1.67,5.476816666666667,False
2019-07-10 03:42:54.900000+00:00,35.6426667,-117.4493333,10.61,3.61,5.478605671296297,False
2019-07-10 03:44:39.250000+00:00,35.7823333,-117.5886667,6.88,1.66,5.479813425925926,False
2019-07-10 03:48:00.870000+00:00,35.8835,-117.6791667,3.05,1.55,5.48214699074074,False
2019-07-10 03:48:15.140000+00:00,35.6555,-117.492,6.43,1.83,5.482312152777778,False
2019-07-10 03:54:44.880000+00:00,35.6478333,-117.4726667,9.0,1.96,5.486823032407408,False
2019-07-10 03:54:49.580000+00:00,35.883,-117.6836667,10.16,1.92,5.486877430555555,False
2019-07-10 03:57:18.030000+00:00,35.8806667,-117.6788333,8.0,1.8,5.488595601851851,False
2019-07-10 03:57:44.500000+00:00,35.6763333,-117.4901667,2.09,1.55,5.488901967592593,False
2019-07-10 03:58:22.420000+00:00,35.8541667,-117.696,6.41,1.53,5.489340856481482,False
2019-07-10 04:00:05.560000+00:00,35.7215,-117.556,6.09,1.67,5.490534606481481,False
2019-07-10 04:01:28.130000+00:00,35.747,-117.4773333,9.97,1.6,5.491490277777778,False
2019-07-10 04:02:26.760000+00:00,35.6235,-117.4283333,3.14,1.68,5.492168865740741,False
2019-07-10 04:09:16.180000+00:00,35.9788333,-117.6735,1.63,1.88,5.496907523148148,False
2019-07-10 04:11:17.010000+00:00,35.9468333,-117.7243333,0.94,2.2,5.498306018518519,False
2019-07-10 04:12:12.750000+00:00,35.5933333,-117.4091667,7.15,1.63,5.498951157407407,False
2019-07-10 04:13:28.510000+00:00,35.942,-117.7211667,2.29,2.0,5.499828009259259,False
2019-07-10 04:13:46.160000+00:00,35.919,-117.7256667,2.91,1.97,5.500032291666667,False
2019-07-10 04:14:11.760000+00:00,35.9433333,-117.6818333,3.65,3.06,5.500328587962963,False
2019-07-10 04:18:30.230000+00:00,35.9706667,-117.4731667,0.07,1.57,5.503320138888888,False
2019-07-10 04:23:38.680000+00:00,35.6805,-117.518,2.37,2.1,5.506890162037037,False
2019-07-10 04:24:08.200000+00:00,35.68,-117.5283333,11.63,1.86,5.507231828703704,False
2019-07-10 04:25:48.450000+00:00,35.88,-117.7153333,4.38,1.57,5.508392129629629,False
2019-07-10 04:27:26.100000+00:00,35.7431667,-117.5516667,2.23,1.97,5.509522337962963,False
2019-07-10 04:29:04.840000+00:00,35.8081667,-117.6248333,5.34,1.56,5.510665162037037,False
2019-07-10 04:31:13.350000+00:00,35.8093333,-117.6271667,4.77,1.64,5.512152546296296,False
2019-07-10 04:34:24.150000+00:00,35.9071655,-117.7068329,2.1,1.72,5.51436087962963,False
2019-07-10 04:35:02.110000+00:00,35.9793333,-117.6905,8.38,1.78,5.514800231481481,False
2019-07-10 04:35:43.890000+00:00,35.8603333,-117.6978333,3.75,1.78,5.515283796296297,False
2019-07-10 04:38:03.250000+00:00,35.8068333,-117.6523333,3.02,2.06,5.516896759259259,False
2019-07-10 04:44:46.240000+00:00,35.7091667,-117.4943333,2.46,1.71,5.52156099537037,False
2019-07-10 04:46:23.590000+00:00,35.8485,-117.6431667,4.4,1.55,5.522687731481481,False
2019-07-10 04:49:38.820000+00:00,35.7256667,-117.5396667,7.0,1.64,5.5249473379629634,False
2019-07-10 04:52:19.960000+00:00,35.8951683,-117.6926651,5.24,1.7,5.52681238425926,False
2019-07-10 04:54:48.870000+00:00,35.9455,-117.6818333,4.19,1.51,5.528535879629629,False
2019-07-10 04:55:44.200000+00:00,35.725666,-117.5494995,4.06,1.66,5.529176273148148,False
2019-07-10 04:58:50.690000+00:00,35.9433333,-117.7195,2.62,1.64,5.531334722222223,False
2019-07-10 05:01:41.830000+00:00,36.151,-117.872,3.21,2.26,5.53331550925926,False
2019-07-10 05:01:59+00:00,35.7523346,-117.583168,5.43,2.14,5.533514236111111,False
2019-07-10 05:03:35.700000+00:00,35.858,-117.6931667,9.07,1.99,5.534633449074074,False
2019-07-10 05:07:10.980000+00:00,35.8828333,-117.7236667,4.71,1.82,5.53712511574074,False
2019-07-10 05:16:03.970000+00:00,35.8933333,-117.685,3.91,2.13,5.543293981481481,False
2019-07-10 05:16:04.050000+00:00,35.8928333,-117.6835,2.89,2.13,5.543294907407407,False
2019-07-10 05:19:56.310000+00:00,35.6573333,-117.5136667,12.96,1.5,5.545983101851852,False
2019-07-10 05:21:34.050000+00:00,35.5503333,-117.4253333,2.42,1.84,5.547114351851852,False
2019-07-10 05:22:52.980000+00:00,35.5696667,-117.3326667,0.45,1.99,5.548027893518518,False
2019-07-10 05:23:14.970000+00:00,35.7216667,-117.4905,1.5,1.75,5.548282407407407,False
2019-07-10 05:30:49.090000+00:00,35.9066667,-117.6965,1.59,2.25,5.553538425925925,False
2019-07-10 05:31:27.370000+00:00,35.6895,-117.4983333,10.71,1.58,5.553981481481482,False
2019-07-10 05:35:36.650000+00:00,35.6215,-117.4166667,5.09,1.54,5.556866666666667,False
2019-07-10 05:39:03.050000+00:00,35.651,-117.5175,2.15,1.5,5.559255555555556,False
2019-07-10 05:47:44.500000+00:00,35.646,-117.4901667,2.9,1.55,5.565290856481481,False
2019-07-10 05:49:57.940000+00:00,35.5395,-117.3616667,7.78,1.64,5.566835300925926,False
2019-07-10 05:52:45.590000+00:00,35.565,-117.4028333,3.14,2.44,5.568775694444444,False
2019-07-10 05:54:21.750000+00:00,35.6131667,-117.4228333,8.18,2.11,5.569888657407407,False
2019-07-10 05:54:21.950000+00:00,35.6214981,-117.4404984,3.18,2.09,5.569890972222223,False
2019-07-10 05:55:26+00:00,35.947,-117.7231667,1.4,1.51,5.570632291666667,False
2019-07-10 05:56:58.020000+00:00,35.8226667,-117.4211667,0.14,1.54,5.571697337962963,False
2019-07-10 05:59:59.830000+00:00,35.888,-117.71,2.96,1.65,5.573801620370371,False
2019-07-10 06:00:10.710000+00:00,35.9735,-117.6776667,3.03,1.53,5.5739275462962965,False
2019-07-10 06:00:42.340000+00:00,35.5436667,-117.4385,2.78,1.57,5.574293634259259,False
2019-07-10 06:06:01.590000+00:00,35.615,-117.4498333,4.53,2.05,5.577988657407407,False
2019-07-10 06:13:20.780000+00:00,35.9191667,-117.7056667,2.37,1.67,5.583071875,False
2019-07-10 06:19:33.520000+00:00,35.6135,-117.4618333,9.51,2.49,5.58738599537037,False
2019-07-10 06:20:05.780000+00:00,36.1185,-117.8816667,5.18,2.85,5.587759375,False
2019-07-10 06:21:45.580000+00:00,35.9081667,-117.7081667,2.02,2.56,5.588914467592593,False
2019-07-10 06:24:16.010000+00:00,36.0508333,-117.8571667,1.75,2.98,5.590655555555556,False
2019-07-10 06:25:54.700000+00:00,36.052,-117.8598333,1.43,1.72,5.591797800925926,False
2019-07-10 06:27:56.190000+00:00,35.5718333,-117.3965,2.47,2.38,5.593203935185185,False
2019-07-10 06:29:25.730000+00:00,35.9805,-117.536,0.2,1.85,5.594240277777778,False
2019-07-10 06:30:06.320000+00:00,35.651,-117.4496667,1.93,1.74,5.594710069444445,False
2019-07-10 06:31:08.680000+00:00,35.9453333,-117.6731667,1.92,2.21,5.5954318287037035,False
2019-07-10 06:35:26.840000+00:00,35.8448333,-117.7015,1.74,2.06,5.598419791666666,False
2019-07-10 06:36:16.230000+00:00,35.69,-117.5201667,0.54,2.14,5.598991435185185,False
2019-07-10 06:37:52.650000+00:00,36.107,-117.8458333,2.16,1.85,5.600107407407408,False
2019-07-10 06:38:18.350000+00:00,35.6183333,-117.5936667,10.62,1.85,5.600404861111111,False
2019-07-10 06:42:53.700000+00:00,35.6493333,-117.523,2.43,1.99,5.603591782407408,False
2019-07-10 06:46:41.710000+00:00,35.7138333,-117.5423333,1.62,1.51,5.606230787037037,False
2019-07-10 06:46:58.750000+00:00,35.6726667,-117.5376667,9.39,1.76,5.606428009259259,False
2019-07-10 06:47:36.110000+00:00,36.1085,-117.8475,2.92,2.26,5.606860416666667,False
2019-07-10 06:52:25.180000+00:00,35.8743333,-117.718,7.51,1.96,5.6102061342592595,False
2019-07-10 06:58:22.380000+00:00,35.9618333,-117.6768333,2.37,1.62,5.6143403935185185,False
2019-07-10 06:59:29.690000+00:00,35.7198333,-117.4981667,1.06,1.85,5.615119444444445,False
2019-07-10 07:05:26.260000+00:00,36.0561667,-117.849,1.87,3.69,5.619246412037037,False
2019-07-10 07:07:48.260000+00:00,36.0255,-117.8465,2.67,1.8,5.620889930555555,False
2019-07-10 07:07:49.800000+00:00,35.6306667,-117.4331667,3.35,1.92,5.62090775462963,False
2019-07-10 07:17:00.380000+00:00,35.6366667,-117.3473333,9.99,1.62,5.6272802083333335,False
2019-07-10 07:17:35.870000+00:00,35.787,-117.6131667,6.27,2.2,5.627690972222222,False
2019-07-10 07:22:04.370000+00:00,35.6875,-117.4788333,7.94,1.59,5.6307986111111115,False
2019-07-10 07:22:42.980000+00:00,35.9405,-117.7208333,2.78,3.08,5.631245486111111,False
2019-07-10 07:23:28.620000+00:00,35.8271667,-117.6265,3.06,2.53,5.6317737268518515,False
2019-07-10 07:23:47.680000+00:00,35.35,-117.9335,0.36,2.23,5.631994328703704,False
2019-07-10 07:24:48.500000+00:00,35.9463333,-117.4525,2.59,2.05,5.632698263888889,False
2019-07-10 07:26:24.430000+00:00,35.8731667,-117.7165,8.14,2.0,5.633808564814815,False
2019-07-10 07:27:10.130000+00:00,35.6640015,-117.454834,2.55,1.53,5.6343375,False
2019-07-10 07:28:45.490000+00:00,36.0306667,-117.7598333,2.09,1.56,5.635441203703704,False
2019-07-10 07:34:09.260000+00:00,35.7081667,-117.498,8.21,1.78,5.639188541666667,False
2019-07-10 07:37:16.820000+00:00,36.0518341,-117.7269974,8.61,2.26,5.641359375,False
2019-07-10 07:37:52.940000+00:00,36.0315,-117.8488333,2.31,1.77,5.641777430555556,False
2019-07-10 07:38:10.520000+00:00,35.677,-117.3945,16.41,1.76,5.641980902777778,False
2019-07-10 07:38:44.490000+00:00,35.5285,-117.3808333,3.16,2.13,5.642374074074074,False
2019-07-10 07:38:47.590000+00:00,36.0303333,-117.8538333,3.69,1.61,5.642409953703703,False
2019-07-10 07:40:49.360000+00:00,35.5373333,-117.3515,8.52,1.97,5.643819328703704,False
2019-07-10 07:41:58.240000+00:00,35.7465,-117.5426667,11.8,1.59,5.644616550925926,False
2019-07-10 07:48:43.070000+00:00,35.8935013,-117.7268295,2.61,1.86,5.649302083333334,False
2019-07-10 07:50:42.160000+00:00,35.8398333,-117.661,8.09,1.53,5.650680439814814,False
2019-07-10 07:52:04.060000+00:00,36.019,-117.8555,4.06,1.86,5.651628356481481,False
2019-07-10 07:55:35.660000+00:00,35.775,-117.551,11.9,1.63,5.654077430555556,False
2019-07-10 07:55:58.600000+00:00,35.8703333,-117.6726667,5.6,2.04,5.654342939814814,False
2019-07-10 07:58:15.990000+00:00,35.6833333,-117.5421667,10.01,1.61,5.6559331018518515,False
2019-07-10 07:58:28.440000+00:00,35.6016667,-117.399,5.1,1.57,5.656077199074074,False
2019-07-10 07:59:08.890000+00:00,35.601,-117.3921667,0.37,2.04,5.65654537037037,False
2019-07-10 08:02:05.910000+00:00,35.6675,-117.4658333,2.85,1.97,5.658594212962963,False
2019-07-10 08:02:38.220000+00:00,35.7205,-117.539,2.21,1.51,5.658968171296296,False
2019-07-10 08:11:55.640000+00:00,35.8473333,-117.6668333,0.27,1.66,5.665419791666667,False
2019-07-10 08:12:50.960000+00:00,35.6593333,-117.4928333,8.49,2.48,5.666060069444445,False
2019-07-10 08:13:13.960000+00:00,35.9443333,-117.3748333,2.6,2.33,5.666326273148148,False
2019-07-10 08:14:10.440000+00:00,35.8311667,-117.654,7.18,1.54,5.666979976851852,False
2019-07-10 08:16:00.770000+00:00,36.0311667,-117.7578333,2.79,2.23,5.668256944444445,False
2019-07-10 08:17:45.840000+00:00,35.7815,-117.6051667,8.43,1.52,5.669473032407407,False
2019-07-10 08:18:15.600000+00:00,35.7801667,-117.605,2.49,1.55,5.6698174768518514,False
2019-07-10 08:21:15.700000+00:00,35.5418333,-117.3813333,3.36,2.26,5.671901967592593,False
2019-07-10 08:21:32.680000+00:00,36.0586667,-117.8458333,2.06,2.89,5.672098495370371,False
2019-07-10 08:22:36.010000+00:00,35.7561667,-117.5661667,7.13,1.7,5.672831481481482,False
2019-07-10 08:22:36.640000+00:00,35.549,-117.362,4.43,1.75,5.672838773148149,False
2019-07-10 08:22:53.870000+00:00,36.0315,-117.7625,3.47,1.5,5.673038194444445,False
2019-07-10 08:23:13.110000+00:00,35.6503333,-117.5183333,2.43,1.53,5.6732608796296295,False
2019-07-10 08:26:48.730000+00:00,35.6986667,-117.592,9.08,1.72,5.675756481481481,False
2019-07-10 08:27:46.970000+00:00,35.6738333,-117.4713333,5.08,2.16,5.676430555555555,False
2019-07-10 08:31:52.970000+00:00,36.1273333,-117.359,13.82,1.73,5.679277777777777,False
2019-07-10 08:34:23.400000+00:00,35.5743333,-117.3441667,0.35,1.88,5.681018865740741,False
2019-07-10 08:35:21.430000+00:00,35.742,-117.5901667,10.75,1.75,5.681690509259259,False
2019-07-10 08:38:48.280000+00:00,35.7476667,-117.5648333,0.41,1.7,5.684084606481481,False
2019-07-10 08:40:58.400000+00:00,35.8046667,-117.6151667,5.83,1.5,5.685590625000001,False
2019-07-10 08:41:14.960000+00:00,35.672,-117.4723333,2.14,1.95,5.685782291666667,False
2019-07-10 08:42:08.190000+00:00,35.8688333,-117.705,4.48,1.55,5.68639837962963,False
2019-07-10 08:43:07.070000+00:00,35.9636667,-117.7281667,1.98,1.7,5.687079861111111,False
2019-07-10 08:47:31+00:00,35.6161667,-117.5878333,9.81,1.55,5.6901346064814815,False
2019-07-10 08:47:39.350000+00:00,36.0526667,-117.8548333,1.37,2.19,5.69023125,False
2019-07-10 08:47:59.830000+00:00,35.3378333,-117.9158333,1.24,1.79,5.690468287037037,False
2019-07-10 08:49:46.180000+00:00,35.8113333,-117.7193333,1.56,1.64,5.691699189814814,False
2019-07-10 08:51:33.570000+00:00,35.6425,-117.5525,7.13,2.73,5.69294212962963,False
2019-07-10 08:52:24.480000+00:00,35.7113333,-117.5456667,11.21,1.81,5.693531365740741,False
2019-07-10 08:53:29.590000+00:00,36.0283333,-117.7603333,2.5,2.05,5.694284953703703,False
2019-07-10 08:55:35.230000+00:00,36.1503333,-117.8766667,4.02,1.59,5.69573912037037,False
2019-07-10 08:55:37.970000+00:00,35.6846667,-117.525,6.76,1.91,5.6957708333333334,False
2019-07-10 09:02:17.070000+00:00,36.1066667,-117.8566667,2.58,2.16,5.700390046296296,False
2019-07-10 09:07:41.630000+00:00,35.7691667,-117.5986667,10.31,2.38,5.704146527777778,False
2019-07-10 09:08:37.390000+00:00,35.7663333,-117.589,6.69,2.73,5.704791898148148,False
2019-07-10 09:09:51.950000+00:00,35.6163333,-117.4576667,8.12,2.55,5.705654861111111,False
2019-07-10 09:10:48.770000+00:00,36.0279999,-117.470665,8.83,1.56,5.7063125,False
2019-07-10 09:13:35.440000+00:00,35.7233333,-117.547,8.52,2.63,5.708241550925926,False
2019-07-10 09:21:18.020000+00:00,35.7881667,-117.6095,7.82,2.79,5.713595486111111,False
2019-07-10 09:32:08.290000+00:00,35.6626667,-117.4973333,4.42,3.25,5.721121759259259,False
2019-07-10 09:34:34.200000+00:00,35.6426667,-117.4551667,8.45,1.52,5.722810532407408,False
2019-07-10 09:34:40.240000+00:00,35.9723333,-117.4568333,8.56,1.5,5.722880439814815,False
2019-07-10 09:35:20.340000+00:00,36.203,-117.8646667,2.02,1.85,5.7233445601851844,False
2019-07-10 09:42:40.020000+00:00,36.0335,-117.8433333,1.3,1.94,5.728433449074075,False
2019-07-10 09:43:34.490000+00:00,35.779,-117.5873333,9.76,1.57,5.729063888888889,False
2019-07-10 09:44:10.930000+00:00,35.6806667,-117.525,3.33,2.01,5.729485648148148,False
2019-07-10 09:45:52.740000+00:00,35.8825,-117.7066667,7.62,2.68,5.73066400462963,False
2019-07-10 09:55:21.730000+00:00,35.6076667,-117.3516667,2.36,1.55,5.737249537037036,False
2019-07-10 09:56:09.760000+00:00,36.1025,-117.8245,1.51,1.5,5.737805439814815,False
2019-07-10 09:56:27.850000+00:00,36.1026667,-117.8275,2.11,1.56,5.7380148148148145,False
